I was in the military service for three years.	ᏦᎢ ᏧᏕᏘᏴᏓ ᎠᎩᏴᏢ ᎠᏂᏲᏍᎩᎢ.
My mother's birthday is May fifth.	ᎠᏂᏍᎬᏘ ᎯᏍᎩᏁ ᎤᏕᏘᏱᏍᎩ ᎡᏥ.
Spring begins in the month of March.	ᎠᏅᏱ ᎧᎸ ᎠᏓᎴᏂᏍᎪ ᎪᎨᏱ.
He set a trap for a raccoon but he didn't catch it.	ᎬᏟ ᎤᏌᏛᏅ ᎠᏎᏅ Ꮭ ᏳᏁᏴᎮᎢ.
Raise the window.	ᏦᎳᏂ ᎯᏌᎳᏛᎦ.
Who is smarter, you or your sister?	ᎦᎪ ᎤᎪᏗ ᎠᏌᎹᏗᏯ, ᏂᎯ ᎡᏣᏙᎨ?
I want a new dress. 	ᎢᏤ ᎠᏌᏃ ᎠᏆᏚᎵ.
She's starching her husband's shirts.	ᎠᏂᏁᎵ ᏧᎿᏬ ᏓᏍᏓᎦᏴᏗᎭ.
When he put the snake skin out in the sunshine, it became crisp.	ᎠᎦᎵᏍᎬ ᏭᏅᎾ ᎢᎾᏓ ᎦᏁᎦ ᎤᏍᏓᎦᏴᏢᎢ.
Follow these lines. 	ᎯᎠ ᏓᏍᏓᏅᏅ ᏘᏍᏓᏩᏚᎦ.
He drew a line with a red pencil.	ᎩᎦᎨ ᏗᎪᏪᎶᏗ ᎬᏗ ᎤᏍᏓᏅᎿᏅᎢ. 
The little boy is following his father.	Ꮎ ᎤᏍᏗ ᎠᏧᏣ ᎤᏙᏓ ᎠᏍᏓᏩᏕᎦ.
I am helping him build a house.	ᎦᎵᏦᏕ ᎠᏁᏍᎨᏍᎬ ᏥᏍᏕᎵᎭ.
The girl is braiding her hair.	ᎤᏍᏘᎬ ᎠᏍᏕᏲ ᎠᎨᏳᏣ.
He wants to eat a cucumber.	ᎦᎦᎹ ᎤᏍᏗᎩᏍᏗ ᎤᏚᎵᎭ.
A pencil is not something to eat.	ᏗᎪᏪᎶᏗ Ꮭ ᎠᏍᏗᎩᏍᏗ ᏱᎩ.
Do you want him to crush some rocks?	ᏅᏯᏍ ᎤᏍᏙᏍᏗ ᏣᏚᎵ?
What happened to the crusher? 	ᎦᏙ ᎦᎵᏍᏓ ᎠᏍᏙᏍᎩᎢ?
The barber trims his son's hair.	Ꮎ ᏗᏓᏍᏙᏰᏍᎩ ᎤᏪᏥ ᎠᏧᏣ ᎠᏍᏙᏰᏍᎪᎢ.
Close the door. If someone is drunk, he jails him.	ᎯᏍᏚᎲᎦ ᎦᎶᎯᏍᏗᎢ. ᎤᏴᏍᏕᏓ ᏱᎩ ᎩᎶ ᎠᏍᏚᎲᏍᎪᎢ.
He opens the store at seven o'clock.	ᎦᏟᏉᎩ ᎢᏳᏩᏂᎸ ᎠᏍᏚᎢᏍᎪ ᎠᏓᎾᏅᎢ.
He ate three sandwiches.	ᏦᎢ ᏗᏍᏛᎭᏟ ᏚᎬᎢ.
He sandwiched it between the bread.	ᎦᏚᎢ ᎤᏍᏛᎭᏝᏅᎢ.
Do you think it's going to snow? Maybe.	ᏓᎫᏔᏂᏍ ᎮᎵᎠ? ᎠᏎᏛ.
I felt peculiar for awhile.	ᎠᏎᎩ ᎠᏆᏓᏅᏓᏛ ᏞᎦ.
When he gets here show him where to park the car.	ᎦᎷᏨ ᎯᏯᏎᎮᎸ ᎤᎿ ᎤᏗ ᏓᏆᎴᎳ.
I was going to go outside but it's too cold.	ᏙᏱ ᏓᎨᏏᏒ ᎠᏎᏅ Ꮩ ᎤᏴᏜ.
He forgot to include my friend.	ᎤᏩᎨᏫᏒ ᎤᏎᏍᏙᏗ ᎣᎩᎾᎵᎢ
He withdrew his candidacy for president.	ᎤᎬᏫᏳᎯ ᏱᎦᎵᏍᏗᏍᎩ ᎨᏒ ᎤᏎᏒᎲᎢ.
The motion has been withdrawn.	Ꮎ ᎠᏌᎳᏛ ᎠᏎᏒᏓ ᏂᎦᎵᏍᏓ.
When the boy broke the window, his father reprimanded him .	ᎠᏧᏣ ᏦᎳᏂ ᎤᏲᏍᏔᎾ, ᎤᏙᏓ ᎤᏍᎦᏨᎢ.
I'm afraid of that big dog.	Ꮎ ᎤᏔᎾ ᎩᏟ ᏥᏍᎦᎭ. 
The dog tried to bite the man.	ᎠᏍᎦᏯ ᎤᏍᎦᎵᏍᏗ ᎤᏁᏟᏔᏅ ᎩᏟ.
What is the biggest sin?	ᎦᏙ ᎤᏍᏗ ᏭᏔᏅ ᎠᏍᎦᏂ?
Is there anyone living who is not a sinner?	ᎩᎶᎢᏍ ᎡᎭ ᎠᏍᎦᎾ ᏂᎨᏒᎾ?
He doesn't want to commit a crime .	Ꮭ ᎤᏍᎦᏅᎢᏍᏗ ᏳᏚᎵᎭ.
Do you recognize that man?	ᎯᏲᎵᎦᏍ Ꮎ ᎠᏍᎦᏯ?
The woman said, "My husband is handsome."	"ᎠᏍᎦᏰᎬᏍᏓ ᎣᏍᏗᏁᎵ," ᎤᏛᏅ ᎠᎨᏯ.
An officer is going to inspect the soldiers' uniforms .	ᎠᏍᎦᏰᎬᏍᏓ ᏙᏛᎪᎵᏰᎢ ᎠᏂᏲᏍᎩ ᏚᎾᏄᏮᎢ.
What is the difference between a devil and Satan?	ᎦᏙ ᎤᏍᏗ ᏚᏓᎴᎿᎠ ᎠᏍᎩᎾ, ᏎᏓᏂᏃ?
What did you dream about last night?	ᎦᏙ ᎤᏍᏗ ᏣᏍᎩᏘᏎ ᎤᏒ ᏥᎨᏒᎢ?
A beaver makes a tree fall by gnawing it.	ᎠᏍᎪᎩᏍᎬ ᎦᎴᏴᏍᏗᏍᎪ ᏡᎬ ᏙᏯ.
The little boy mourned for a dead dog.	ᎤᏍᏗ ᎠᏧᏣ ᎩᏟ ᎤᎵᏬᏨ ᎤᏍᎪᏂᎸᎢ.
Rub my head, it hurts.	ᏥᏍᎪᎵ ᎭᏍᎪᎵᏯ, ᎠᏇᎯᏍᏓᏁᎭ.
He erased his name on the paper.	ᏚᏙᎥ ᎤᏍᎪᎸᏛ ᎪᏪᎵᎢ.
Hand me those erasers.	Ꮎ ᏗᏍᎪᎸᏗᏍᏗ ᏗᏙᏍᎬᏏ.
The pretty color on the shirt is fading.	ᎤᏬᏚᎯ ᎤᎵᏑᏫᏒ ᎠᎿᏬ ᎠᏍᎪᎸᎦ.
I am digging a water well.	ᎠᎹᏢᏗ ᎦᏍᎪᏍᎦ.
He rubbed his shins when he stopped running.	ᏗᏍᎬᏓᎨᏂ ᏚᏍᎪᎵᏰᎥ ᎤᎴᏫᏍᏔᎾ ᎠᏟᏒᎢ.
He finishes his work at 4:30.	ᏅᎩ ᎠᏰᏟ ᎠᏍᏆᏗᏍᎪ ᏚᎸᏫᏍᏓᏁᎲᎢ.
His side is hurting from running.	ᎠᏍᏆᎨᏂ ᎤᏪᎯᏍᏓᏁ ᎤᏓᎾᏫᏍᏔᏅᎢ.
When the ball was thrown to him, he caught it.	ᏍᏆᏞᏍᏗ ᏩᎦᏗᏁᎳ ᎤᏍᏆᏞᏒᎢ.
He found a short pencil.	ᎠᏍᏆᎳ ᏗᎪᏪᎶᏗ ᎠᏴᏩᏔ.
Whenever you sharpen a pencil, it becomes shorter.	ᏗᎪᏪᎶᏗ ᏱᎦᏢᎭ ᎠᏍᏆᎶᎪᎢ.
The man broke an axe handle.	Ꮎ ᎠᏍᎦᏯ ᎦᎷᏯᏍᏗ ᎫᎭᏟᏗ ᎤᏍᏆᎵᏒᎢ.
He tried to hit the dog on the head with a bat.	ᎪᏍᏛᏂᏍᏗ ᎬᏗ ᎤᏍᏆᎸᏂᏍᏗ ᎩᏟ ᎤᏁᏟᏔᏅᎢ.
A lot of Mexicans live in Texas.	ᏅᏓᎩ ᏥᏈᏍᏗ ᎠᏂᏍᏆᏂ ᎠᏁᎭ.
He was amazed at how fast his son learned to read.	ᎤᏍᏆᏂᎪᏒ ᎾᎯᏗᏴ ᎤᏕᏠᏆᎥ ᎤᎪᎵᏰᏗ ᎤᏪᏥ ᎠᏧᏣ.
She's sucking on a ripe tomato.	ᏔᎹᏟ ᎤᏩᏅᏒ ᎠᏍᏆᏄᏥᎦ.
When the dog attacked him, he hit it in the stomach with a stick.	ᎩᏟ ᏚᎦᏘᎴᎾ ᎦᎾᏍᏓ ᎬᏗ ᎤᏍᏉᎭᎸᏂᎸᎢ.
He placed his hand on his friend's shoulder.	ᎤᎾᎵᎢ ᎦᏅᏬ ᎤᏏᏔᏛᎢ.
He slapped me for no reason.	ᎪᎱᏍᏗ ᏄᏰᏟᏛᎾ ᎠᏆᏏᏛᏂᎦ.
When I say back up, back up.	ᎭᏏᏄᎦ ᎦᏛᏅ, ᎭᏏᏁᏒᎢ.
Why are you walking backwards?	ᎦᏙ ᎠᏏᏂ ᏣᎢ?
One person spoke at the meeting.	ᎠᏏᏴᏫ ᎤᏬᏂᏒ ᏓᎾᏠᏍᎬᎢ.
I shot a snake in the head with an arrow.	ᎢᎾᏓ ᎠᏍᎪᎵ ᏥᏲᎸ ᎠᏟᏓ ᎬᏗ.
He roped a wild horse.	ᏐᏈᎵ ᎨᏯᏔᎯ ᎤᏍᎳᏛᎢ.
He built a new fence around the garden.	ᎢᏤ ᎤᏐᏯᎸ ᏠᎨᏏ.
The rooster is sitting on the fence.	ᎠᏐᏴ ᎤᎩᎳ ᏥᏔᎦ ᎠᏨᏯ.
When his friend passed by, he waved to him.	ᎤᎾᎵᎢ ᎤᎶᏌ ᎤᏐᎸᏓᎩᎡᎸᎢ.
Press down on it hard.	ᏍᏓᏯ ᎭᏐᏅᏍᏓ.
The man was wounded fighting in a war.	ᏓᎿᏩ ᎠᏟᎲ ᎠᏥᏐᏅᏁ ᎠᏍᎦᏯ.
How long a string do you want?	ᎯᎳ ᎢᎦᏅᎯᏓ ᎠᏍᏘ ᏣᏚᎵ?
I am sopping gravy.	ᎠᏑᏍᏗ ᎦᏑᎠ.
Where is he fishing?	ᎭᏢᏴ ᎠᏑᎲᏍᎦ?
What color are you going to paint the house?	ᎦᏙ ᎤᏍᏗ ᎤᎵᏑᏫᏓ ᏘᏑᏫᏍ ᎦᎵᏦᏕ?
Whenever he is going to work in the garden, he changes his pants.	ᏠᎨᏏ ᏱᏙᏓᏳᎸᏫᏍᏓᏁᎵ, ᎠᏑᎳᎢᏴᏍᎪᎢ.
When he tore his pants while crossing over a fence, he took them off and mended them.	ᎠᏏᎳᏛ ᎠᏓᏬᎯᎳᏗᏍᎬ ᎤᏲᏍᏔᎾ ᎤᏑᎶ ᎤᏑᎴᏒ ᎣᏍᏓ ᏄᏩᏁᎸᎢ.
He put on someone else's pants.	ᏄᏓᎴ ᎩᎶ ᎤᏑᎶ ᎤᏑᎳᏅᎢ.
When did you quit smoking?	ᎯᎳᏴ ᏧᎵᎪᏤ ᎰᎦᏍᎬ?
What length of pants do you wear?	ᎯᎳ ᎢᎦᏅᎯᏓ ᎠᏑᎶ ᎭᏑᎵᏍᎪ?
Do you know how to make gravy?	ᎯᎦᏔᎭᏍ ᎠᏑᏍᏗ ᏦᏢᏗ?
Choose the one that you want.	ᎭᏑᏯᎩ ᎢᏳᏍᏗ ᏣᏚᎵᏍᎬᎢ.
Stir the soup.	ᎭᏑᏴᎳ Ꮎ ᎤᎦᎹ.
When Cherokees cook wild onions, they mix them with eggs.	ᏒᎩ ᎢᎾᎨ ᎡᎯ ᏳᏅᏂᏍᏔᎾ ᎠᏂᏣᎳᎩ, ᏧᏪᏥ ᏓᎾᏑᏴᏍᎪᎢ.
Something smells bad.	ᎪᏍᏗ ᎤᏲ ᎠᏒᎦ.
Do you know anyone who works in a sawmill?	ᎯᏲᎵᎩᏍ ᎩᎶ ᎠᏒᏆᎶᏍᎩ ᏧᎸᏫᏍᏓᏁᎯ?
When it flooded, the water destroyed some of the bridges.	ᎤᏃᎱᎦᎾ ᎢᎦᏓ ᏓᏒᏢ ᏚᏲᏍᏔᏅ ᎠᎹ.
He burned his hand when he touched a hot stove.	ᎤᏬᏰᏂ ᎤᎴᏴᏒ ᎤᏗᏞᎩ ᎣᏏ ᎤᏒᏂᎳ.
It used up one gallon of oil. He drank up a glass full of milk.	ᏑᏟᎶᏓ ᎪᎢ ᎤᏒᏅᎢ. ᎤᎸᏌᏗ ᎧᎵ ᎤᏅᏗ ᎤᏒᏅᎢ.
My grandmother was a Nighthawk.	ᎡᎵᏏ ᎠᏒᏃᏱ ᎨᏒᎢ.
This boy likes to talk to young women.	ᎯᎠ ᎠᏧᏣ ᎠᎾᏔ ᏧᏟᏃᎮᏙᏗ ᎤᎸᏉᏗ.
Do you know what rage is?	ᏣᏅᏔᏍ ᎢᏳᏍᏗ ᎨᏒ ᎠᏔᏝᏬᎯᏍᏗ?
He held his breath for two minutes.	ᏔᎵ ᎢᏯᏔᏬᏍᏔᏅ ᎢᎪᎯᏓ ᎤᏔᏬᏍᏔᏅᎢ.
Moor the boat when you're through fishing.	ᎯᏔᎳᏛ Ꮎ ᏥᏳ ᎭᏑᏃᏅᎢ.
He drilled a hole in the board with a drill.	ᏗᏔᎴᏍᏗ ᎬᏗ ᎤᏔᎴᏒ ᏯᏖᎾ.
Fill the holes in the road with gravel.	ᏅᏯ ᏧᎾᏍᏗ ᎬᏗ ᏘᎧᎵᏣ ᏓᏔᎴᏒ ᏅᏃᎯ.
When you heat water to its boiling point, it steams.	ᏫᎬᎵᏗᏍᎩ ᏯᏙᏔᎾ ᎠᎹ ᎠᏔᏃᎴᎪᎢ.
How old is your teenage daughter?	ᎯᎳ ᎢᏳᏕᏘᏴᏓ ᏤᏥ ᎠᏔᏄᏣ?
When he threw the gunpowder into the fire, it exploded.	ᎪᏛ ᏭᏗᎾ ᎠᏓᏪᎳᎩᏍᎩ ᎤᏔᏍᎩᏒᎢ.
On July fourth people fire firecrackers.	ᎧᏰᏉᎾ ᏅᎩᏁ ᏗᏔᏍᎩᏍᎩ ᏓᏂᏔᏍᎩᏗᏍᎪ ᏴᏫ.
It's dangerous to smoke near a place where explosives are stored.	ᎦᎾᏰᎪ ᎪᎦᏍᏗ ᏗᏔᏍᎩᏍᎩ ᏓᏍᏆᏂᎪᏛ ᎾᎥᎢ.
She kissed her daughter on the forehead.	ᎤᏪᏥ ᎠᎨᏳᏣ ᎠᎬᏓᎨᏂ ᎤᏔᏪᏙᏅᎢ.
She's combing her son's hair.	ᎤᏪᏥ ᎠᏧᏣ ᎠᏔᏬᎠ.
Don't be afraid to ask for it.	ᏞᏍᏗ ᏱᏍᎦᎮᏍᏗ ᏣᏔᏲᏍᏗᎢ.
He wants to join the military service.	ᎠᏂᏲᏍᎩ ᎤᏖᎳᏗᏍᏗ ᎤᏚᎵᎭ.
She is washing dishes.	ᏗᏖᎵᏙ ᏕᎬᏗᏰᎠ.
Don't shake the ladder.	ᏞᏍᏗ ᏥᎯᏖᎸᏂ ᎠᏴᏠ.
She made a shirt for her husband to wear.	ᎠᏘᏟᏗ ᎤᏬᏢᏅ ᎠᏂᏁᎵ ᎤᎿᏬᏍᏗ.
He's leading a blind man.	ᏗᎨᏫ ᎠᏍᎦᏯ ᎠᏘᏂ.
Why do you like to argue?	ᎦᏙ ᏥᏣᎸᏉᏗ ᏣᏘᏲᏍᏗ?
He's always looking for an argument.	ᏂᎪᎯᎸ ᎠᏘᏲᏍᏗ ᎤᏲᎰᎢ.
Someone is running in this direction.	ᎩᎶ ᏛᏟ.
Who would win if you two raced?	ᎦᎪ ᏱᏓᏓᎩᏯ ᏱᏍᏓᏙᎩᏯ?
The man making he speech is a candidate for president of the United States.	Ꮎ ᎠᏍᎦᏯ ᏥᎦᏬᏂ ᎠᎹᏰᏟ ᎤᎬᏫᏳᎯ ᏱᎦᎵᏍᏗᏍᎩ ᎠᏙᎩᏯᏍᎩ.
Is this camera borrowed?	ᎠᏙᎵᏓᏍ ᎯᎠ ᏗᏓᏟᎶᏍᏗᏍᎩ?
Who loaned him the car?	ᎦᎪ ᎤᏙᎵᏍᏔᏁᎢ Ꮎ ᏓᏆᎴᎳ?
How long does he want to borrow it?	ᎯᎳ ᎢᎪᎯᏓ ᎤᏙᏟᏍᏗ ᎤᏚᎵ?
I see something flashing.	ᎪᎱᏍᏗ ᎠᏙᏯᏩᏍᎬ ᏥᎪᏩᏘᎭ.
He took a bite of cornbread.	ᏎᎷ ᎦᏚ ᎤᏥᏍᏕᎥᎢ.
Are you lying to me?	ᏍᏆᏥᎪᏁᎭᏍ?
He doesn't like to take a drink.	Ꮭ ᏳᎸᏉᏗ ᎤᏚᎩᏍᏗ.
He gave him a drink.	ᎠᏚᎩᏍᏗ ᎤᏁᏁᎸᎢ.
He promised to come over next month.	ᏐᎢ ᎦᎴᏍᏗ ᎤᏪᏓᏍᏗ ᎤᏚᎢᏍᏔᏅᎢ.
I listened to him speak for ten minutes.	ᏍᎪᎯ ᎢᏯᏔᏬᏍᏔᏅ ᎢᎪᎯᏓ ᏥᏯᏛᏓᏍᏔᏅ ᎦᏬᏂᏍᎬᎢ.
Ask him what he's going to do.	ᎯᏯᏛᏛᎲᎦ ᏂᏗᏛᏁᎵᏒᎢ.
He hears only when you speak loud.	ᏍᏓᏯ ᏱᎦᏬᏂᏌ ᎩᎳ ᎠᏛᎩᏍᎪᎢ.
She grows beautiful flowers.	ᏧᏃᏚᎯ ᎠᏂᏥᎸᏍᎩ ᏓᏛᎯᏍᏗᏍᎪᎢ.
He is really growing. 	ᎤᏙᎯᏳ ᎠᏛᏍᎦ. 
Do you recognize that young man?	ᎯᏲᎵᎦᏍ Ꮎ ᎠᏫᎾ?
I didn't know you had two teenage boys.	Ꮭ ᏯᏆᏅᏖ ᎠᏂᏔᎵ ᎠᏂᏫᏄᏣ ᏕᏣᎧᎲᎢ.
Eagles build their nests on mountain tops.	ᎣᏓᎸ ᎦᎸᎳᏗ ᏓᎾᏁᏍᏓᏝᎲᏍᎪ ᎠᏬᎭᎵ.
Which room is he in?	ᎦᏙ ᎤᏍᏗ ᎧᏅᏑᎸ ᎠᏯᎠ.
He was walking fast. 	ᎠᏯᏄᎵ ᎠᎢᏒᎢ.
He distributed food among a lot of people.	ᏥᏈᏍᏗ ᏄᎾᏛᏅ ᏴᏫ ᎤᏯᏙᏢ ᎠᎵᏍᏓᏴᏗ.
He became a deacon on August 25, 1973.	ᎦᎶᏂ ᏔᎵᏍᎪ ᎯᏍᎩᏁ, ᏐᏁᎳᏚ ᎢᏍᎪᎯᏥᏆ ᎦᏟᏆᏍᎪ ᏦᎢ ᎠᏯᏙᎯᎯ ᏄᎵᏍᏔᏅᎢ.
Which chapter are you reading?	ᎯᎳ ᎠᏯᏙᏢ ᎯᎪᎵᏰᎠ?
When he was told to wake up, he woke up.	ᎯᏰᎩ ᎠᎪᏎᎳ, ᎤᏰᏨᎢ. 
Sit here in the middle. 	ᎠᎭᏂ ᎠᏰᏟ ᏦᏞᏍᏗ.
Don't wake the baby.	ᏞᏍᏗ ᏥᎯᏰᎢᏍᏔᏂ ᎤᏍᏗᎢ.
He burned half of his body.	ᎠᏰᏟ ᎢᏴ ᎠᏰᎸ ᏚᎴᏴᏒᎢ.
He put the horse inside the barn.	ᏐᏈᎵ ᎤᏂᏴᏍᏗ ᎤᏴᏔᏅ ᏐᏈᎵ.
Have you heard a hen crowing?	ᏣᏛᎦᏅᎢᏍ ᏥᏔᎦ ᎠᎩᏏ ᎠᏴᎬᎢ?
He got five new pencils from the store. She picked up a pencil from the ground.	ᎯᏍᎩ ᏗᏤ ᏗᎪᏪᎶᏗ ᏚᏴᎲᏗᏓ ᎾᏅᎢ. ᎡᎳᏗ ᏩᏯ ᏗᎪᏪᎶᏗ.
She accidently spilled water on the floor.	ᎠᎹ ᎤᏤᏩᏍᏙᏔᏅ ᎠᏙᏓᏝᎲᎢ.
The bottle broke when it dropped.	ᎫᎫ ᎤᏲᏨ ᎤᏬᎰᏌ.
The hunter shot a dear with an arrow.	ᎦᏃᎭᎵᏙ ᎦᏟᏓ ᎬᏗ ᎤᏲᏢ ᎠᏫ.
What time do you take a break from your work.	ᎯᎳ ᎠᏟᎢᎵᏒ ᎯᏲᎯᏍᏗᏍᎪ ᏕᏣᎸᏫᏍᏓᏁᎲ?
The children are playing ball. He picked up some small rocks.	ᏗᏂᏲᏟ ᏍᏆᎴᏍᏗ ᏓᎾᏁᎶᎲᏍᎦ. ᏗᏲᏟ ᏅᏯ ᏚᏭᏖᏒᎢ.
Several men are hewing railroad ties.	ᎢᎸᏍᎩ ᎢᏯᏂᎢ ᎠᏂᏍᎦᏯ ᏗᏗᏍᏗ ᏓᏂᏲᏢᏍᎦ.
No one hides from death. 	Ꮭ ᎩᎶ ᏴᎬᏗᏍᎦᎳᏍ ᎠᏲᎱᎯᏍᏗ. 
When did he die? 	ᎯᎳ ᎢᏴ ᏥᎨᏒ ᎤᏲᎱᏎᎢ?
He broke up a fight between the little boys.	ᏧᎾᏍᏗ ᎠᏂᏧᏣ ᎠᎾᏟᎲ ᎤᏲᎢᏍᏔᏅᎢ.
Every time he sees me, he greets me. 	ᏂᎪᎯᎸ ᏯᎩᎪᎭ ᎠᎩᏲᎵᎰᎢ.
He accidently broke a water glass.	ᎠᎹ ᎠᏟᏍᏙᏗ ᎤᎸᏌᏗ ᎤᏲᏍᏙᏔᏅᎢ.
I was a soldier for three years.	ᏦᎢ ᏧᏖᏗᏴᏓ ᏥᏲᏍᎩ ᎨᏒᎢ.
The wind destroyed the small building.	ᎤᏟᏂᎩᏓ ᎦᏃᎸᏍᎬ ᎤᏲᏍᏔᏃᎲ ᎤᏍᏗ ᎠᏓᏁᎸᎢ.
a crippled man asked for a walking cane.	ᎠᏲᎤᏟ ᎠᏍᎦᏯ ᎠᏙᎳᏅᏍᏗ ᎤᏔᏲᎸᎢ.
Do you want me to go?	ᎠᏯᏍ ᎠᏇᏅᏍᏗ ᏣᏚᎵ?
I entered the house when the rain came.	ᎦᎵᏦᏕ ᎠᎩᏴᏢ ᎤᎦᎿᏂᏝ.
The boy found a new bat.	Ꮎ ᎠᏧᏣ ᎢᏤ ᎪᏍᏛᏂᏍᏗ ᎤᏴᏩᏛᎲᎢ.
Where are you taking the wood?	ᎭᏢ ᏕᎯᏴᏫᏗ ᎠᏓ?
There is a gate at the entrance to the pasture.	ᏍᏚᏗ ᎬᏙᎠ ᎠᏴᏍᏙᏗ ᏠᎨᏏ.
What are the people doing?	ᎦᏙ ᎠᎾᏛᏁ ᎠᏂᏴᏫ?
This boy is a full-blooded Indian.	ᎯᎠ ᎠᏧᏣ ᎠᎧᎵ ᎠᏴᏫᏯᎢ.
Have you heard a white person speak Cherokee?	ᏣᏛᎦᏅᎢᏍ ᎠᏲᏁᎦ ᏣᎳᎩ ᎦᏬᏂᏍᎬ?
Give him eight dollars.	ᏣᏁᎳ ᎠᏕᎸ ᏘᎥᏏ.
He burns coal in his heating stove.	ᏥᏃᏍᎦ ᎠᎪᎲᏍᏗᏍᎪ ᎣᏏ ᎤᎦᎾᏬᎯᏍᏗᎢ.
Do you have some flea killer?	ᏧᎦᏍ ᏗᎮᏍᏙᏗ ᏣᏁᎭ?
He made an X on the signature line because he didn't know how to write his name in English.	ᏚᏙᎥ ᎤᏬᏪᎶᏗ ᎠᏍᏓᏅᏅ ᏚᏓᎿᏫᏍᏔᏅᎢ ᎾᎦᏔᎲᎾ ᎨᏒ ᎢᏳᏍᏗ ᎩᎵᏏ ᎤᏬᏪᎶᏗᎢ.
They met at a crossroads.	ᏓᏓᎿᏫᏍᏛ ᏅᏃᎯ ᏚᎾᏠᏒᎢ.
He looked for his conjuring material when he was asked to conjure.	ᏓᏓᏁᏎᏍᎬ ᎤᏮᏔᏂᏓᏍᏗ ᎤᏯᎸ ᏧᏓᏁᏎᏍᏗ ᎠᏥᏔᏲᏎᎳ.
Do you think he is going to accept? 	ᏚᏛᏓᏂᎸᏥᏍ ᎮᎵ?
Why didn't you dodge?	ᎦᏙᎲ Ꮭ ᏱᏙᏣᏓᏅᏗᏍᏔᏁ?
The preacher performed baptism on a cold day.	ᎤᏴᏟ ᎢᎦ ᏚᏓᏬᎥ ᎠᎵᏣᏙᎲᏍᎩ.
He lasted a long time, then he gave up.	ᎪᎯᏓ ᏚᏪᏘᏅ ᎩᎳ ᏚᏓᏲᏒᎢ.
She teaches summer school.	ᎪᎩ ᏓᎾᏕᏠᏆᏍᎬ ᏓᏕᏲᎲᏍᎪᎢ.
The shortest verse in the bible says, "Jesus wept."	ᏩᏍᏆᎳᎯᏴ ᎤᏓᏡᎬ ᎦᎸᏉᏗ ᎪᏪᎵ, "ᏥᏌ ᏚᏠᎯᎸᎢ," ᎠᏗᎭ.
They were married in a chapel last month.	ᏧᏂᎳᏫᏍᏗ ᏕᎨᎦᏨᏍᏔᏅ ᏐᎢ ᏥᎧᎸᎢ.
They make necklaces out of pearls.	ᏗᏯᎵᏗ ᏓᏃᏢᏅᏗᏍᎪᎢ ᏓᎬᎾ.
Whatever price you set, I'll pay you.	ᏂᎦᎵᏍᏔᏅᏊ ᎢᎦ ᏕᎯᎬᏩᎶᏔᏅ ᎬᏯᏈᏴᎡᎸᎢ.
When he gets to town, the man is going to buy a car.	ᏗᎦᏚᎲ ᏫᎦᎷᏨ ᎠᏍᎦᏯ, ᏓᏆᎴᎳ ᏓᏳᏩᏏ.
She saw a rocking chair rocking by itself.	ᎦᏍᎩᎶ ᏗᏟᎨᏍᎩ ᎤᏩᏌ ᏓᏟᎨᏍᎬ ᎤᎪᎲᎢ.
He drew a picture of a bear.	ᏲᎾ ᏚᏟᎶᏍᏔᏅᎢ?
I was conversing on the phone.	ᏗᏟᏃᎮᏗ ᏕᎦᎵᏃᎮᏍᎬᎢ.
How high can you jump? 	ᎯᎳ ᎢᏯᎦᎸᎳᏗ ᎡᎵᏊ ᏱᏕᎭliᏔᏚᎦ.
Do you think that war will ever cease?	ᎢᎸᎯᏳᎢᏍ ᏙᎢ ᏂᏓᎦᎵᏍᏔᏂ ᎮᎵ ᏓᎿᏩ?
He changed his wet clothes. 	ᏗᎦᏚᎵᏓ ᏚᏄᏮ ᏚᎿᏩᎢᏴᏒᎢ.
I am undressing to go to sleep.	ᏕᎦᏂᏪᎠ ᎠᎩᏒᏍᏗ ᎤᎬᏩᏟ.
Put on some clean clothes.	ᏧᏓᏅᎦᎸᏓ ᏔᎿᏬᏣ.
Is there a stompground near Vian? 	ᏓᏄgo ᎾᎥ ᎪᏢ ᎦᏘᏲᎢ.
He put green wood into the stove. 	ᏗᏤ ᎠᏓ ᏚᎲᏔᏅ ᎣᏏᎢ.
Don't tickle me while I'm eating.	ᏞᏍᏗ ᏥᏙᏍᎩᏴᎩ ᎦᎵᏍᏓᏴᎲᏍᎬᎢ.
Which one is better? 	ᎦᏙ ᎤᏍᏗ ᏓᏤᏝ.
He couldn’t get up from a squatting position.	ᎤᏄᎸᏅ ᏧᎴᏗ ᏕᎦᏥᏡᎬᎢ. 
He is tying my shoe laces for me. 	ᏓᏆᎸᏌᏛ ᏓᎩᎧᏁᎮᎭ.
He untied his shoes when he took them off .	ᏚᎳᏍᏑᏢ ᏚᎧᏁᏴᎲ ᏚᎳᏑᎴᏌ.
Who is looking after you? 	ᎦᎪ ᏕᏣᎧᏃᏩᏗᏙᎭ?
If you're in the dark for a long time, you'll become blind.	ᎪᎯᏓ ᎤᎵᏏᎬ ᏴᏯᎠ ᏱᏛᎨᏩᎩ.
I saw a terrapin crossing the road.	ᏓᎩᏏ ᏅᏃᎯ ᏚᎾᏗᏫᏏᏗᏒ ᏥᎪᏩᏔ.
He opened the lock with a wire.	ᎤᏯᏅ ᎬᏗ ᎤᏍᏚᎢᏒ ᏓᎩᏏ.
